"IUCN_binomial","trait_binomial","phylogeny_binomial","body_mass_median","litter_clutch_size","activity","hab_breadth","volant","diet_5cat","range_size_decimaldegrees","range_size_km2","threat"
"Microcebus_marohita","Microcebus_marohita","Microcebus_marohita",54.22,NA,NA,1,1,NA,0.00245351215581,28.5630339433318,"CR"
"Microcebus_mittermeieri","Microcebus_mittermeieri","Microcebus_mittermeieri",54.22,NA,NA,2,1,NA,0.0258628073676,309.878179288579,"EN"
"Microcebus_murinus","Microcebus_murinus","Microcebus_murinus",69,2.205,2,2,1,5,7.81783979964,90879.4560694692,"LC"
"Microcebus_myoxinus","Microcebus_myoxinus","Microcebus_myoxinus",31.23,2.1025,2,1,1,5,2.65982301962,31384.9675721011,"VU"
"Microcebus_ravelobensis","Microcebus_ravelobensis","Microcebus_ravelobensis",58.6,NA,2,1,1,5,0.282193187322,3358.90306558124,"EN"
"Microcebus_rufus","Microcebus_rufus","Microcebus_rufus",48.39,2.465,2,3,1,5,0.227631221346,2620.15721456894,"VU"
"Microcebus_sambiranensis","Microcebus_sambiranensis","Microcebus_sambiranensis",49.06,NA,2,2,1,5,0.0578236021741,695.264186008972,"EN"
"Microcebus_simmonsi","Microcebus_simmonsi","Microcebus_simmonsi",54.22,NA,NA,1,1,NA,0.0628113502406,741.718947973575,"EN"
"Microcebus_tavaratra","Microcebus_tavaratra","Microcebus_tavaratra",68.01,NA,2,1,1,5,0.3444548094,4159.09580939845,"VU"
"Microdillus_peeli","Microdillus_peeli","Microdillus_peeli",10.18,NA,2,1,1,1,1.768614580114,21770.1566641661,"LC"
"Microdipodops_megacephalus","Microdipodops_megacephalus","Microdipodops_megacephalus",12.3,3.92,2,2,1,1,23.948431079451,226285.90875106,"LC"
"Microdipodops_pallidus","Microdipodops_pallidus","Microdipodops_pallidus",13.36,3.8925,2,1,1,1,3.2208362303772,31277.401848281,"LC"
"Microgale_brevicaudata","Microgale_brevicaudata","Microgale_brevicaudata",8.99,4.5,2,3,1,4,12.6617567421,150636.275986727,"LC"
"Microgale_cowani","Microgale_cowani","Microgale_cowani",12.27,NA,2,4,1,4,7.96887420111,93664.8074507954,"LC"
"Microgale_dobsoni","Microgale_dobsoni","Microgale_dobsoni",37.8,2.66,2,4,1,4,12.7335310287,149249.483012945,"LC"
"Microgale_drouhardi","Microgale_drouhardi","Microgale_drouhardi",10.5,NA,2,2,1,4,8.87468535986,104337.84344664,"LC"
"Microgale_dryas","Microgale_dryas","Microgale_dryas",40,NA,2,1,1,4,0.798493025029,9517.37085624002,"VU"
"Microgale_fotsifotsy","Microgale_fotsifotsy","Microgale_fotsifotsy",7.7,NA,2,2,1,4,9.55793051321,112407.099593245,"LC"
"Microgale_gracilis","Microgale_gracilis","Microgale_gracilis",23.3,NA,2,1,1,4,6.70077312608,78200.0743078375,"LC"
"Microgale_grandidieri","Microgale_grandidieri","Microgale_grandidieri",54.22,NA,NA,2,1,NA,4.05445894028,47731.6817524517,"LC"
"Microgale_gymnorhyncha","Microgale_gymnorhyncha","Microgale_gymnorhyncha",18.2,NA,2,2,1,4,6.65131324603,77594.5843152633,"LC"
"Microgale_jenkinsae","Microgale_jenkinsae","Microgale_jenkinsae",17.28235294,NA,NA,2,1,NA,0.121539117296,1390.57408152707,"EN"
"Microgale_jobihely","Microgale_jobihely","Microgale_jobihely",17.28235294,NA,NA,1,1,NA,0.0933704557796,1102.57852321144,"EN"
"Microgale_longicaudata","Microgale_longicaudata","Microgale_longicaudata",8.08,NA,2,2,1,4,0.0876614378675,1054.90008017994,"LC"
"Microgale_majori","Microgale_majori","Microgale_majori",17.28235294,NA,NA,2,1,NA,9.20759307554,108017.237460575,"LC"
"Microgale_monticola","Microgale_monticola","Microgale_monticola",13.9,NA,2,1,1,4,0.0637056388716,764.042610474805,"VU"
"Microgale_nasoloi","Microgale_nasoloi","Microgale_nasoloi",15.55617647,NA,2,2,1,4,0.104093002667,1199.40049955971,"VU"
"Microgale_parvula","Microgale_parvula","Microgale_parvula",3.53,NA,2,2,1,4,7.90433369721,92912.6761790579,"LC"
"Microgale_principula","Microgale_principula","Microgale_principula",10.2,NA,2,1,1,4,7.66333456964,89534.4569860797,"LC"
"Microgale_pusilla","Microgale_pusilla","Microgale_pusilla",3.4,NA,2,5,1,4,5.26664875125,60905.1212740425,"LC"
"Microgale_soricoides","Microgale_soricoides","Microgale_soricoides",18.7,NA,2,2,1,4,8.76182176223,102804.269169403,"LC"
"Microgale_taiva","Microgale_taiva","Microgale_taiva",12.4,NA,2,2,1,4,3.70506444194,43264.4684643282,"LC"
"Microgale_talazaci","Microgale_talazaci","Microgale_talazaci",46.05,2.23,2,2,1,4,7.89435781931,92793.5177268204,"LC"
"Microgale_thomasi","Microgale_thomasi","Microgale_thomasi",22.9,NA,2,1,1,4,1.98533176361,22930.4708605689,"LC"
"Microhydromys_richardsoni","Microhydromys_richardsoni","Microhydromys_richardsoni",10.25,NA,2,3,1,4,12.4385084496,153747.08842514,"DD"
"Micromys_minutus","Micromys_minutus","Micromys_minutus",6.99,5.035,2,12,1,1,2289.49134119741,18252670.8469673,"LC"
"Micronycteris_brosseti","Micronycteris_brosseti","Micronycteris_brosseti",6.665,NA,2,2,2,4,42.8669655953,530311.489377889,"DD"
"Micronycteris_hirsuta","Micronycteris_hirsuta","Micronycteris_hirsuta",12.89,0.99,2,3,2,4,533.5947418666,6555908.45367009,"LC"
"Micronycteris_matses","Micronycteris_matses","Micronycteris_matses",7.665,NA,2,NA,2,4,0.23471388588,2897.60058214954,"DD"
"Micronycteris_megalotis","Micronycteris_megalotis","Micronycteris_megalotis",6.4,0.98,2,4,2,4,998.39420597132,12169740.7257449,"LC"
"Micronycteris_microtis","Micronycteris_microtis","Micronycteris_microtis",6.5,0.99,2,6,2,4,361.943836309317,4432946.58421178,"LC"
"Micronycteris_minuta","Micronycteris_minuta","Micronycteris_minuta",6.9,0.99,2,3,2,4,999.781813720229,12167572.2516644,"LC"
"Micronycteris_sanborni","Micronycteris_sanborni","Micronycteris_sanborni",7.39,NA,2,2,2,4,2.18743685994,26870.4857918366,"DD"
"Micronycteris_schmidtorum","Micronycteris_schmidtorum","Micronycteris_schmidtorum",7.73,NA,2,2,2,4,533.8700462589,6545355.6223799,"LC"
"Microperoryctes_aplini","Microperoryctes_aplini","Microperoryctes_aplini",350.035,NA,NA,1,1,NA,0.00617766982273,76.5310297110042,"DD"
"Microperoryctes_longicauda","Microperoryctes_longicauda","Microperoryctes_longicauda",542.07,2.015,2,2,1,4,18.9785479259828,233840.42473496,"LC"
"Microperoryctes_murina","Microperoryctes_murina","Microperoryctes_murina",350.035,NA,2,1,1,4,0.0494897115365,611.877432234293,"DD"
"Microperoryctes_papuensis","Microperoryctes_papuensis","Microperoryctes_papuensis",158,1.01,2,1,1,4,1.578509056206,19316.1447302759,"LC"
"Micropotamogale_lamottei","Micropotamogale_lamottei","Micropotamogale_lamottei",69.595,3.895,2,3,1,4,0.6073651505386,7463.21954390643,"NT"
"Micropotamogale_ruwenzorii","Micropotamogale_ruwenzorii","Micropotamogale_ruwenzorii",109.13,1.86,2,3,1,4,4.26136239374,52773.0186131088,"LC"
"Micropteropus_intermedius","Micropteropus_intermedius","Micropteropus_intermedius",32.01,NA,2,2,2,2,16.6237041822,204732.870372696,"DD"
"Micropteropus_pusillus","Micropteropus_pusillus","Micropteropus_pusillus",25.38,0.99,2,4,2,2,440.928997343,5415408.70591253,"LC"
"Microryzomys_altissimus","Microryzomys_altissimus","Microryzomys_altissimus",13.49,NA,2,1,1,1,16.562916089288,203086.054524328,"LC"
"Microryzomys_minutus","Microryzomys_minutus","Microryzomys_minutus",13.49,NA,2,3,1,1,52.53695693046,642260.583571905,"LC"
"Microsciurus_alfari","Microsciurus_alfari","Microsciurus_alfari",87.5,2,1,2,1,5,9.63557503773,118204.793838916,"LC"
"Microsciurus_flaviventer","Microsciurus_flaviventer","Microsciurus_flaviventer",92,2,1,NA,1,5,150.31601987753,1850312.44438387,"DD"
"Microsciurus_mimulus","Microsciurus_mimulus","Microsciurus_mimulus",120,NA,1,2,1,5,13.0834516785,161302.456557959,"LC"
"Microsciurus_santanderensis","Microsciurus_santanderensis","Microsciurus_santanderensis",99.79,NA,1,1,1,5,12.9126681957,158564.982161596,"DD"
"Microtus_abbreviatus","Microtus_abbreviatus","Microtus_abbreviatus",62,2.8925,2,1,1,1,0.05363968490165,327.989795443149,"LC"
"Microtus_agrestis","Microtus_agrestis","Microtus_agrestis",35.87,4.535,2,13,1,1,1656.24704145227,10789795.7195889,"LC"
"Microtus_anatolicus","Microtus_anatolicus","Microtus_anatolicus",38.58744302,NA,2,2,1,1,4.08387637745,39639.4389607451,"DD"
"Microtus_arvalis","Microtus_arvalis","Microtus_arvalis",26.9,5.045,2,5,1,1,892.810712332046,6878082.67858731,"LC"
"Microtus_bavaricus","Microtus_bavaricus","Microtus_bavaricus",23.94,NA,2,1,1,1,0.00194719114493,16.2847237284,"CR"
"Microtus_brachycercus","Microtus_brachycercus","Microtus_brachycercus",20,NA,2,7,1,1,7.47743708215511,70306.4906511344,"LC"
"Microtus_breweri","Microtus_breweri","Microtus_breweri",54,4.375,2,2,1,1,0.0002038349951,1.89655339726802,"VU"
"Microtus_cabrerae","Microtus_cabrerae","Microtus_cabrerae",52.5,NA,2,2,1,1,12.631382059533,119927.038856011,"NT"
"Microtus_californicus","Microtus_californicus","Microtus_californicus",57.42,4.515,2,1,1,1,29.2273365977895,288180.694574511,"LC"
"Microtus_canicaudus","Microtus_canicaudus","Microtus_canicaudus",29.93,4.67,2,3,1,1,1.01631343982,8888.27831282207,"LC"
"Microtus_chrotorrhinus","Microtus_chrotorrhinus","Microtus_chrotorrhinus",38.995,3.575,2,3,1,1,165.1894038948,1383649.40831467,"LC"
"Microtus_clarkei","Microtus_clarkei","Microtus_clarkei",47.19930602,NA,2,2,1,1,18.79322925676,210139.817259635,"LC"
"Microtus_daghestanicus","Microtus_daghestanicus","Microtus_daghestanicus",12.99,NA,2,1,1,1,21.1292371561,194402.750465573,"LC"
"Microtus_dogramacii","Microtus_dogramacii","Microtus_dogramacii",38.58744302,NA,2,3,1,1,2.33777834788,22485.5845935311,"LC"
"Microtus_duodecimcostatus","Microtus_duodecimcostatus","Microtus_duodecimcostatus",22.71,2.515,2,5,1,1,56.8362411891,532155.675242025,"LC"
"Microtus_evoronensis","Microtus_evoronensis","Microtus_evoronensis",40.30244302,NA,2,1,1,1,0.714877996914,5477.50806153493,"DD"
"Microtus_felteni","Microtus_felteni","Microtus_felteni",31.76244302,NA,2,1,1,1,3.85371343884,35728.8648458632,"DD"
"Microtus_fortis","Microtus_fortis","Microtus_fortis",63,5.255,2,1,1,1,213.817517978487,1972866.23467414,"LC"
"Microtus_gerbei","Microtus_gerbei","Microtus_gerbei",23.445,NA,2,5,1,1,24.9485845619,219450.65929882,"LC"
"Microtus_gregalis","Microtus_gregalis","Microtus_gregalis",47.5,8.48,2,6,1,1,668.525526904157,4529289.99415047,"LC"
"Microtus_guatemalensis","Microtus_guatemalensis","Microtus_guatemalensis",41.99,NA,2,1,1,1,2.0105698401828,24025.1877744526,"NT"
"Microtus_guentheri","Microtus_guentheri","Microtus_guentheri",49.99,6.05,2,4,1,1,66.490285344202,643314.317573959,"LC"
"Microtus_hyperboreus","Microtus_hyperboreus","Microtus_hyperboreus",39.18488604,NA,NA,1,1,NA,447.385132162,2124751.96663228,"LC"
"Microtus_ilaeus","Microtus_ilaeus","Microtus_ilaeus",36.67,4.99,2,3,1,1,26.8991155299065,244751.882284264,"LC"
"Microtus_irani","Microtus_irani","Microtus_irani",45.36,5.235,2,1,1,1,0.152610443428,1650.32375759641,"DD"
"Microtus_kikuchii","Microtus_kikuchii","Microtus_kikuchii",46.3,1.97,2,1,1,1,0.235197783441,2668.9950044516,"NT"
"Microtus_levis","Microtus_levis","Microtus_levis",35.49,5.1,2,3,1,1,501.649332165342,3850145.17795662,"LC"
"Microtus_liechtensteini","Microtus_liechtensteini","Microtus_liechtensteini",23.2,3,2,3,1,1,13.2792494186343,115704.091380887,"LC"
"Microtus_limnophilus","Microtus_limnophilus","Microtus_limnophilus",40.59,5.76,2,4,1,1,96.3410233579,935024.832466772,"LC"
"Microtus_longicaudus","Microtus_longicaudus","Microtus_longicaudus",44.8,4.8525,2,7,1,1,518.100778218666,4018520.59726038,"LC"
"Microtus_lusitanicus","Microtus_lusitanicus","Microtus_lusitanicus",24.82,2.0675,2,4,1,1,27.4039513302,253578.783247995,"LC"
"Microtus_majori","Microtus_majori","Microtus_majori",18.2,3.6,2,5,1,1,15.6876343112,142401.771426499,"LC"
"Microtus_maximowiczii","Microtus_maximowiczii","Microtus_maximowiczii",39.81952637,6.8,2,2,1,1,200.675096207157,1643097.53609046,"LC"
"Microtus_mexicanus","Microtus_mexicanus","Microtus_mexicanus",34.88,2.4275,2,2,1,1,78.226360063833,857840.061869588,"LC"
"Microtus_middendorffii","Microtus_middendorffii","Microtus_middendorffii",36.49,5.6075,2,1,1,1,398.407181385019,1686712.54907506,"LC"
"Microtus_miurus","Microtus_miurus","Microtus_miurus",41,4.925,2,1,1,1,268.954603552,1425665.23789538,"LC"
"Microtus_mongolicus","Microtus_mongolicus","Microtus_mongolicus",27.5,5.1,2,2,1,1,127.509430743,1039373.52795268,"LC"
"Microtus_montanus","Microtus_montanus","Microtus_montanus",36.33,5.36,2,3,1,1,159.485831031335,1453968.01623951,"LC"
"Microtus_montebelli","Microtus_montebelli","Microtus_montebelli",33.1,4.96,2,3,1,1,25.4658097902168,254238.021511573,"LC"
"Microtus_mujanensis","Microtus_mujanensis","Microtus_mujanensis",40.36744302,NA,2,1,1,1,0.668385433723,4588.02490851622,"DD"
"Microtus_multiplex","Microtus_multiplex","Microtus_multiplex",23.16,3,2,3,1,1,15.4462567254,135249.257988316,"LC"
"Microtus_nasarovi","Microtus_nasarovi","Microtus_nasarovi",26.08744302,NA,2,NA,1,1,1.90205540274,17977.1914612445,"DD"
"Microtus_oaxacensis","Microtus_oaxacensis","Microtus_oaxacensis",36.52,1.2,2,1,1,1,0.054486689044,643.699210864188,"EN"
"Microtus_ochrogaster","Microtus_ochrogaster","Microtus_ochrogaster",42.5,3.835,2,3,1,1,363.369473444978,3244287.81007426,"LC"
"Microtus_oeconomus","Microtus_oeconomus","Microtus_oeconomus",33.1,5.69,2,6,1,1,3159.43863928977,18546496.3281614,"LC"
"Microtus_oregoni","Microtus_oregoni","Microtus_oregoni",20.35,3.31,2,4,1,1,23.6732906841593,206879.351693179,"LC"
"Microtus_paradoxus","Microtus_paradoxus","Microtus_paradoxus",46.25861204,5.235,2,1,1,1,5.3560630099855,52579.2615314846,"LC"
"Microtus_pennsylvanicus","Microtus_pennsylvanicus","Microtus_pennsylvanicus",38.55,5.11,2,8,1,1,1657.70823878012,11942406.0971946,"LC"
"Microtus_pinetorum","Microtus_pinetorum","Microtus_pinetorum",25.95,2.68,2,4,1,1,282.193573199664,2757711.76816567,"LC"
"Microtus_qazvinensis","Microtus_qazvinensis","Microtus_qazvinensis",38.58744302,NA,2,NA,1,1,7.29171331524,73504.7748770629,"LC"
"Microtus_quasiater","Microtus_quasiater","Microtus_quasiater",40,1.4,2,3,1,1,2.52119122575,29407.8225386765,"NT"
"Microtus_richardsoni","Microtus_richardsoni","Microtus_richardsoni",85,5.8975,2,4,1,1,100.544145908,859606.44821783,"LC"
"Microtus_sachalinensis","Microtus_sachalinensis","Microtus_sachalinensis",42.18495788,7.89,2,2,1,1,5.78121823032,45089.1695560309,"NT"
"Microtus_savii","Microtus_savii","Microtus_savii",20,NA,2,8,1,1,23.9658536631,218373.176489021,"LC"
"Microtus_schelkovnikovi","Microtus_schelkovnikovi","Microtus_schelkovnikovi",36.32930602,NA,2,1,1,1,2.196907091686,21637.7430946985,"LC"
"Microtus_schidlovskii","Microtus_schidlovskii","Microtus_schidlovskii",46.25861204,5.235,2,3,1,1,0.550582299678,5136.79716584979,"LC"
"Microtus_socialis","Microtus_socialis","Microtus_socialis",48,5.3725,2,1,1,1,212.643915552621,1913279.75703302,"LC"
"Microtus_subterraneus","Microtus_subterraneus","Microtus_subterraneus",17.8,2.515,2,4,1,1,360.163505085874,2881457.38199768,"LC"
"Microtus_tatricus","Microtus_tatricus","Microtus_tatricus",40,2.91,2,2,1,1,2.211825402583,18318.0433855908,"LC"
"Microtus_thomasi","Microtus_thomasi","Microtus_thomasi",24.335,4.32,2,3,1,1,11.2346549802279,106839.999726151,"LC"
"Microtus_townsendii","Microtus_townsendii","Microtus_townsendii",52.2,5.115,2,7,1,1,24.7354642592,214058.351450008,"LC"
"Microtus_transcaspicus","Microtus_transcaspicus","Microtus_transcaspicus",37.07162947,2.1,2,1,1,1,1.16348242081,11338.3438786241,"LC"
"Microtus_umbrosus","Microtus_umbrosus","Microtus_umbrosus",41.99,NA,2,1,1,1,0.154235767773,1826.72374087908,"EN"
"Microtus_xanthognathus","Microtus_xanthognathus","Microtus_xanthognathus",92.65,8.1375,2,1,1,1,395.892911397,2255414.18273369,"LC"
"Millardia_gleadowi","Millardia_gleadowi","Millardia_gleadowi",30.8,2.3,2,1,1,1,17.577395142666,195605.513539893,"LC"
"Millardia_kathleenae","Millardia_kathleenae","Millardia_kathleenae",93,NA,2,2,1,1,2.6481894142,30503.2148379792,"LC"
"Millardia_kondana","Millardia_kondana","Millardia_kondana",147,NA,2,2,1,1,0.0004238200018,4.98390755169934,"CR"
"Millardia_meltada","Millardia_meltada","Millardia_meltada",67.4,5.695,2,5,1,1,197.5041357,2267417.43232961,"LC"
"Mimetillus_moloneyi","Mimetillus_moloneyi","Mimetillus_moloneyi",8.89,0.98,2,2,2,4,298.229947682315,3643983.44702695,"LC"
"Mimon_bennettii","Mimon_bennettii","Mimon_bennettii",12.9,1,2,4,2,5,350.102436661,4216464.60154001,"LC"
"Mimon_cozumelae","Mimon_cozumelae","Mimon_cozumelae",18.61,0.985,2,3,2,4,67.0301667687,808656.153448596,"LC"
"Mimon_crenulatum","Mimon_crenulatum","Mimon_crenulatum",13.91,0.9925,2,5,2,5,915.847222597125,11206234.5938696,"LC"
"Mimon_koepckeae","Mimon_koepckeae","Mimon_koepckeae",13.91,0.995,2,NA,2,4,0.258151015017,3124.85139351244,"DD"
"Mindomys_hammondi","Mindomys_hammondi","Mindomys_hammondi",60.5,NA,2,1,1,1,0.359312276518,4452.38424150935,"EN"
"Miopithecus_ogouensis","Miopithecus_ogouensis","Miopithecus_ogouensis",1275,NA,1,2,1,2,39.5679487681,489914.400590909,"LC"
"Miopithecus_talapoin","Miopithecus_talapoin","Miopithecus_talapoin",1250,1.005,1,2,1,5,31.8715303598,392091.509102123,"LC"
"Mirimiri_acrodonta","Mirimiri_acrodonta","Mirimiri_acrodonta",250.5,NA,2,1,2,2,0.008971756063,106.400467245268,"CR"
"Mirza_coquereli","Mirza_coquereli","Mirza_coquereli",311.2,1.71,2,1,1,4,4.26053826044,49478.3159942918,"EN"
"Mirza_zaza","Mirza_zaza","Mirza_zaza",326.5,NA,NA,2,1,NA,0.8199328771031,9861.30040183564,"EN"
"Mogera_etigo","Mogera_etigo","Mogera_etigo",115.18,3.39,2,1,1,4,0.0756191101446,740.946672443177,"EN"
"Mogera_imaizumii","Mogera_imaizumii","Mogera_imaizumii",65.53,3.3825,2,3,1,4,15.1003728751432,148445.184416153,"LC"
"Mogera_insularis","Mogera_insularis","Mogera_insularis",77.03574583,NA,2,3,1,4,68.73767325336,762596.950583024,"LC"
"Mogera_robusta","Mogera_robusta","Mogera_robusta",96.88,3.78,2,1,1,4,100.559176591,892544.821614978,"LC"
"Mogera_tokudae","Mogera_tokudae","Mogera_tokudae",129.5,3.39,2,4,1,4,0.0909513350349,887.618599970742,"NT"
"Mogera_uchidai","Mogera_uchidai","Mogera_uchidai",81.81814917,NA,2,1,1,4,0.000401300990596,4.47833586149868,"VU"
"Mogera_wogura","Mogera_wogura","Mogera_wogura",96.88,3.78,2,4,1,4,13.5766150245047,139181.918537226,"LC"
"Molossops_aequatorianus","Molossops_aequatorianus","Molossops_aequatorianus",7.49,NA,2,1,2,4,0.270476324556,3349.0882638996,"EN"
"Molossops_mattogrossensis","Molossops_mattogrossensis","Molossops_mattogrossensis",7.48,NA,2,1,2,4,549.282694992,6731068.23381063,"LC"
"Molossops_neglectus","Molossops_neglectus","Molossops_neglectus",6.91,NA,2,NA,2,4,322.135041916,3903443.36502316,"DD"
"Molossops_temminckii","Molossops_temminckii","Molossops_temminckii",5.86,0.985,2,1,2,4,978.075666884,11670267.8843264,"LC"
"Molossus_aztecus","Molossus_aztecus","Molossus_aztecus",14.86,0.99,2,2,2,4,0.8790598651363,10353.2008137808,"LC"
"Molossus_coibensis","Molossus_coibensis","Molossus_coibensis",18.73,0.995,2,4,2,4,285.934784076897,3499073.1114529,"LC"
"Molossus_currentium","Molossus_currentium","Molossus_currentium",17.79,0.99,2,1,2,4,91.4698838253,1062218.46478204,"LC"
"Molossus_molossus","Molossus_molossus","Molossus_molossus",13.7,0.99,2,1,2,4,1324.01941647058,15860602.7620922,"LC"
"Molossus_pretiosus","Molossus_pretiosus","Molossus_pretiosus",98,0.98,2,4,2,4,162.65916038088,1998785.59059047,"LC"
"Molossus_rufus","Molossus_rufus","Molossus_rufus",29.044,NA,2,4,2,4,1237.12955145,14887038.6472056,"LC"
"Molossus_sinaloae","Molossus_sinaloae","Molossus_sinaloae",21.09,1.0225,2,3,2,4,168.831911574204,2036950.85024505,"LC"
"Monodelphis_adusta","Monodelphis_adusta","Monodelphis_adusta",35,NA,2,2,1,5,88.9738532875,1090778.23107869,"LC"
"Monodelphis_americana","Monodelphis_americana","Monodelphis_americana",19.5,NA,2,1,1,5,135.295172388,1604280.15829526,"LC"
"Monodelphis_brevicaudata","Monodelphis_brevicaudata","Monodelphis_brevicaudata",78.84,7.18,2,3,1,5,148.764523185,1839483.57197946,"LC"
"Monodelphis_dimidiata","Monodelphis_dimidiata","Monodelphis_dimidiata",44.56,13,2,5,1,5,178.796772716,1936760.15101087,"LC"
"Monodelphis_domestica","Monodelphis_domestica","Monodelphis_domestica",93.45,8.145,2,5,1,5,346.373792621,4134774.14906864,"LC"
"Monodelphis_emiliae","Monodelphis_emiliae","Monodelphis_emiliae",52.33,NA,2,1,1,5,93.0823049148,1146682.96400518,"LC"
"Monodelphis_glirina","Monodelphis_glirina","Monodelphis_glirina",69.62576822,7.12,2,1,1,5,134.329207293,1645955.23190147,"LC"
"Monodelphis_handleyi","Monodelphis_handleyi","Monodelphis_handleyi",104.6212668,NA,NA,2,1,NA,0.00666617277687,82.3101298766591,"DD"
"Monodelphis_iheringi","Monodelphis_iheringi","Monodelphis_iheringi",112,NA,2,1,1,5,59.2368558647,680751.868759425,"DD"
"Monodelphis_kunsi","Monodelphis_kunsi","Monodelphis_kunsi",11.3,NA,2,3,1,5,102.6549101468,1210312.90013555,"LC"
"Monodelphis_osgoodi","Monodelphis_osgoodi","Monodelphis_osgoodi",112,NA,2,1,1,5,8.24836789616,98923.902143878,"LC"
"Monodelphis_palliolata","Monodelphis_palliolata","Monodelphis_palliolata",65.58288411,NA,2,2,1,5,9.53006913479,116444.809728148,"LC"
"Monodelphis_reigi","Monodelphis_reigi","Monodelphis_reigi",104.6212668,NA,NA,1,1,NA,0.00875787699163,108.005147322226,"VU"
"Monodelphis_ronaldi","Monodelphis_ronaldi","Monodelphis_ronaldi",104.6212668,NA,NA,1,1,NA,0.0476988947221,578.343394829323,"LC"
"Monodelphis_scalops","Monodelphis_scalops","Monodelphis_scalops",741,NA,2,1,1,5,31.3159492598,354634.794531205,"LC"
"Monophyllus_plethodon","Monophyllus_plethodon","Monophyllus_plethodon",15.33,0.9925,2,1,2,2,0.4543226749637,5431.55118408736,"LC"
"Monophyllus_redmani","Monophyllus_redmani","Monophyllus_redmani",8.745,0.99,2,1,2,2,17.4961722698221,203273.312682144,"LC"
"Monticolomys_koopmani","Monticolomys_koopmani","Monticolomys_koopmani",25,NA,2,1,1,1,1.7520445909737,20542.9480397259,"LC"
"Mops_brachypterus","Mops_brachypterus","Mops_brachypterus",16,0.99,2,2,2,4,156.846812291842,1937577.26662353,"LC"
"Mops_condylurus","Mops_condylurus","Mops_condylurus",26.59,1,2,2,2,4,753.64669970785,9178860.51265779,"LC"
